No.;Tanggal;created_date;kota_kab_pelapor;propinsi_pelapor;klasifikasi_pelapor;jabatan_terlapor;kota_kab_terlapor;propinsi_terlapor;id_substansi;id_dugaan_maladministrasi;ringkasan_laporan;id_kantor;kode_kabupaten;kode_prov
5380;28/10/14 00.00;31/10/14 15.22;JAKARTA UTARA;DKI JAKARTA;Kelompok Masyarakat;;JAKARTA UTARA;DKI JAKARTA;Tentara Nasional Indonesia;Penyalahgunaan Wewenang;Dugaan penyalahgunaan wewenang oleh oknum TNI AL terkait akan dilakukannya pengosongan ± 15 bangunan rumah di jalan Inspeksi Kali Sunter Kelurahan Kelapa Gading Barat;Ombudsman Republik Indonesia (Jakarta);3175;3173
5381;28/10/14 00.00;31/10/14 15.32;KOTA JAKARTA TIMUR;DKI JAKARTA;Kuasa Hukum;;JAKARTA TIMUR;DKI JAKARTA;Pertanahan;Penundaan Berlarut;Dugaan penundaan berlarut terkait pembayaran ganti rugi tanah di RT/RW 01/01 Kelurahan Kebon Jeruk, Jakarta Barat oleh Dinas PU DKI Jakarta;Ombudsman Republik Indonesia (Jakarta);3172;3173
5382;28/10/14 00.00;31/10/14 15.40;BEKASI;JAWA BARAT;Kelompok Masyarakat;;BEKASI;JAWA BARAT;Pemukiman/Perumahan;Penundaan Berlarut;Dugaan penundaan berlarut terkait tindak lanjut laporan pembangunan Ruko Thamrin di sepanjang sektor Tropikana Perumahan Cikarang Baru yang menggunakan lahan hijau;Ombudsman Republik Indonesia (Jakarta);3216;3273
5383;28/10/14 00.00;31/10/14 15.46;KOTA DEPOK;JAWA BARAT;Perorangan/Korban Langsung;;KOTA DEPOK;JAWA BARAT;Pertanahan;Tidak Kompeten;Dugaan adanya ketidakkompetenan terkait tidak adanya ganti rugi wakaf tanah Masjid Baitul Hikmah Komplek Deppen yang digunakan pembangunan jalan Tol Cijago;Ombudsman Republik Indonesia (Jakarta);3276;3273
5384;28/10/14 00.00;03/11/14 08.37;KOTA TOMOHON;SULAWESI UTARA;Perorangan/Korban Langsung;;KOTA MANADO;SULAWESI UTARA;Kepolisian;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan oleh Polda Sulawesi Utara atas laporan dari Pelapor yang tidak ditolak secara tidak resmi, hanya dengan bahasa lisan karena kurang cukup bukti;Kantor Perwakilan Sulawesi Utara;7171;7171
5385;28/10/14 00.00;03/11/14 11.30;KOTA DEPOK;JAWA BARAT;Kuasa Hukum;Kantor Pertanahan Kota Depok;KOTA DEPOK;JAWA BARAT;Pertanahan;Penyimpangan Prosedur;Dugaan penyimpangan prosedur dalam penerbitan sertifikat hak pengelolaan No. 0003/Kel. Depok, yang mana terdapat tanah girik C.280 an. Maspiah<br>;Ombudsman Republik Indonesia (Jakarta);3276;3273
5386;28/10/14 00.00;03/11/14 11.36;KOTA JAKARTA TIMUR;DKI JAKARTA;Perorangan/Korban Langsung;Walikota Administrasi Jakarta Barat, Pemda DKI Jakarta;JAKARTA BARAT;DKI JAKARTA;Komisi/Lembaga Negara;Penundaan Berlarut;Dugaan penundaan berlarut terkait tindak lanjut Surat Perintah Bongkar (SPB) Walikota Jakarta Barat Nomor 29/1.785 tanggal 9 Januari 2002<br>;Ombudsman Republik Indonesia (Jakarta);3174;3173
5387;28/10/14 00.00;03/11/14 11.39;KOTA BATAM;KEPULAUAN RIAU;Perorangan/Korban Langsung;Komisi Perlindungan Anak Indonesia;JAKARTA PUSAT;DKI JAKARTA;Perijinan (PTSP);Penundaan Berlarut;Dugaan penundaan berlarut oleh KPAI terkait tindak lanjut laporan Sdr. Andi Wahyudinjalil mengenai tidak bisa bertemu anak selaku ayah kandung<br>;Ombudsman Republik Indonesia (Jakarta);3173;3173
5388;28/10/14 00.00;03/11/14 11.50;PASAMAN BARAT;SUMATERA BARAT;Kelompok Masyarakat;Komite Madrasah MAN Lembah Melintang;PASAMAN BARAT;SUMATERA BARAT;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan permintaan uang oleh Komite Madrasah MAN Lembah Melintang, yang melakukan pungutan liar terhadap siswa dan wali murid<br>;Ombudsman Republik Indonesia (Jakarta);1312;1371
5389;28/10/14 00.00;03/11/14 11.52;KOTA JAKARTA TIMUR;DKI JAKARTA;Perorangan/Korban Langsung;Dirjen Pemasyarakatan, Kemenkumham;JAKARTA SELATAN;DKI JAKARTA;Lembaga Pemasyarakatan;Penundaan Berlarut;Dugaan penundaan berlarut oleh Dirjen Pas mengani belum diperolehnya extract vonis untuk pelapor di Lapas Cipinang<br>;Ombudsman Republik Indonesia (Jakarta);3171;3173
5390;28/10/14 00.00;03/11/14 13.21;KOTA JAKARTA TIMUR;DKI JAKARTA;Perorangan/Korban Langsung;Kanwil Kemenkumham DKI jakarta di Ditjen Pas, Kemenkumham;JAKARTA SELATAN;DKI JAKARTA;Lembaga Pemasyarakatan;Tidak Kompeten;Dugaan ketidakkompetenan oleh Kanwil Kemenkumham mengenai pengurusan PB, IB, Remisi, dll<br>;Ombudsman Republik Indonesia (Jakarta);3171;3173
5391;28/10/14 00.00;03/11/14 13.23;KOTA JAKARTA TIMUR;DKI JAKARTA;Perorangan/Korban Langsung;Lapas Cipinang/Dirjen Pas/Kemenkumham;JAKARTA SELATAN;DKI JAKARTA;Lembaga Pemasyarakatan;Berpihak;Dugaan ketidakadilan atas pelayanan Lapas Kelas I Cipinang<br>;Ombudsman Republik Indonesia (Jakarta);3171;3173
5392;28/10/14 00.00;03/11/14 13.25;KOTA JAKARTA TIMUR;DKI JAKARTA;Perorangan/Korban Langsung;Dirjen Pas, Kemenkumham;JAKARTA SELATAN;DKI JAKARTA;Lembaga Pemasyarakatan;Penundaan Berlarut;Dugaan penundaan berlarut dalam pengurusan justice collaborate (JC) di Lapas Cipinang<br>;Ombudsman Republik Indonesia (Jakarta);3171;3173
5393;28/10/14 00.00;03/11/14 13.29;KOTA JAKARTA PUSAT;DKI JAKARTA;Kuasa Hukum;Dirjen Minerba/Kementerian ESDM;JAKARTA PUSAT;DKI JAKARTA;Ketenagakerjaan;Penundaan Berlarut;Dugaan penundaan berlarut oleh Dirjen Minerba terkait belum dikeluarkannya surat rekomendasi Rencana Penggunaan Tenaga Kerja Asing (PTKA) PT Multi Gemilang Resource<br>;Ombudsman Republik Indonesia (Jakarta);3173;3173
5394;28/10/14 00.00;03/11/14 13.32;KOTA SUKABUMI;JAWA BARAT;Perorangan/Korban Langsung;Majelis Pengawas Pusat Notaris;SUKABUMI;JAWA BARAT;Peradilan;Penundaan Berlarut;Dugaan penundaan berlarut terkait pemeriksaan perkara banding atas putusan No. 11/PTS/MPWN/Provinsi Jawa Barat/V/2014 tanggal 8 Mei 2014 oleh Majelis Pengawas Pusat Notaris<br>;Ombudsman Republik Indonesia (Jakarta);3202;3273
5395;28/10/14 00.00;05/11/14 15.14;KOTA PEKANBARU;RIAU;Kelompok Masyarakat;Lurah;KOTA PEKANBARU;RIAU;Lingkungan Hidup;Penyimpangan Prosedur;Lurah Sago Kec. Senapelan telah melakukan penyimpangan prosedur dengan mengeluarkan surat izin pemagaran lahan kepada Hotel Furaya tanpa berlandaskan kepada Peraturan Walikota mengenai Garis Sempadan Bangunan (GSB) dan tanpa memperhatikan kepentingan warg;Kantor Perwakilan Riau;1471;1471
5396;28/10/14 00.00;06/11/14 11.33;KOTA PEKANBARU;RIAU;Badan Hukum;;KOTA PEKANBARU;RIAU;Cukai dan Pajak;Penyimpangan Prosedur;Pelapor mengeluhkan keterlambatan pengiriman surat keputusan yang dikirimkan oleh Kepala Kantor Pelayanan Pajak Pratama Pekanbaru yang merupakan surat balasan atas keberatan Pelapor terkait permohonan pembatalan surat keputusan pajak kurang bayar Pelapor,;Kantor Perwakilan Riau;1471;1471
5397;28/10/14 00.00;06/11/14 11.49;KOTA PEKANBARU;RIAU;Badan Hukum;;KOTA PEKANBARU;RIAU;Informasi Publik;Penyimpangan Prosedur;Pelapor mengeluhkan pelayanan Kantor Pos Pekanbaru mengenai tidak sampainya surat dari Kantor Pelayanan Pajak Pratama Pekanbaru kepada Pelapor dalam jangka waktu lebih dari 6 (enam) bulan, sementara berdasarkan sistem terlapor bahwa surat tersebut telah s;Kantor Perwakilan Riau;1471;1471
5398;28/10/14 00.00;06/11/14 16.25;KOTA BATAM;KEPULAUAN RIAU;Perorangan/Korban Langsung;Kepala PLN Sub Rayon Pulau Terong;KOTA TANJUNG PINANG;KEPULAUAN RIAU;Listrik;Tidak Memberikan Pelayanan;Tidak adanya penjelasan PLN Cabang Tanjungpinang Sub Rayon Pulau Terong kapan diselesaikannya perbaikan Pembangkit Listrik di Pulau Terong yang terbakar dan menyebabkan matinya listrik lebih dari 2 (dua) bulan.  ;Kantor Perwakilan Kepulauan Riau;2172;2171
5399;28/10/14 00.00;25/11/14 12.59;KOTA TANGERANG;BANTEN;Perorangan/Korban Langsung;Walikota Palu;KOTA PALU;SULAWESI TENGAH;Pertanahan;Penundaan Berlarut;Dugaan penundaan berlarut mengenai kejelasan status tanah oleh Pemkot Palu;Kantor Perwakilan Sulawesi Tengah;7271;7271
5400;28/10/14 00.00;08/12/14 21.43;POLEWALI MANDAR;SULAWESI BARAT;Keluarga Korban;;POLEWALI MANDAR;SULAWESI BARAT;Administrasi Kependudukan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan permintaan uang oleh kelurahan sidodadi terkait pengambilan surat pengantar KTP;Kantor Perwakilan Sulawesi Barat;7602;7604
5401;28/10/14 00.00;08/12/14 21.49;POLEWALI MANDAR;SULAWESI BARAT;Keluarga Korban;;POLEWALI MANDAR;SULAWESI BARAT;Perhubungan/Infrastruktur;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan permintaan uang dalam penggunaan mobil M-Plink oleh masyarakat ;Kantor Perwakilan Sulawesi Barat;7602;7604
5402;28/10/14 00.00;08/12/14 21.54;POLEWALI MANDAR;SULAWESI BARAT;Instansi Pemerintah;;MAMASA;SULAWESI BARAT;Pendidikan;Penyimpangan Prosedur;Dugaan penyimpangan prosedur oleh pihak SMA 1 Mamasa dalam penerimaan Bantuan Siswa Miskin (BSM);Kantor Perwakilan Sulawesi Barat;7603;7604
5403;28/10/14 00.00;08/12/14 22.00;KABUPATEN KOTA MAMUJU TENGAH;SULAWESI BARAT;Instansi Pemerintah;;MAMUJU TENGAH;SULAWESI BARAT;Energi (Sumber Daya Alam);Penyimpangan Prosedur;Dugaan penyimpangan prosedur terkait sasaran penjualan bahan bakar minyak bersubsidi sehingga mengakitkan masyarakat tidak mendapatkan jadi bbm yang dimaksudkan.;Kantor Perwakilan Sulawesi Barat;7606;7604
5404;28/10/14 00.00;08/12/14 22.06;MAJENE;SULAWESI BARAT;Keluarga Korban;;MAJENE;SULAWESI BARAT;Administrasi Kependudukan;Tidak Patut;Dugaan tidak patut oleh pegawai capil kabupaten majene dalam memberikan pelayanan terhadap masyarakat;Kantor Perwakilan Sulawesi Barat;7601;7604
5405;28/10/14 00.00;08/12/14 22.13;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Kelompok Masyarakat;;MAMUJU;SULAWESI BARAT;Kesehatan;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan oleh Puskesmas Binanga terkait jam kerja dokter dan jam pelayanan pasien di Puskesmas Binanga KABUPATEN KOTA MAMUJU.;Kantor Perwakilan Sulawesi Barat;7604;7604
5406;28/10/14 00.00;08/12/14 22.18;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Kelompok Masyarakat;;MAMUJU;SULAWESI BARAT;Listrik;Diskriminasi;Dugaan diskriminasi oleh PLN KABUPATEN KOTA MAMUJU terkait pelayanan tenaga listrik di Dusun Taman Sari Kelurahan Tommo.;Kantor Perwakilan Sulawesi Barat;7604;7604
5407;28/10/14 00.00;09/12/14 08.15;KABUPATEN KOTA MAMUJU TENGAH;SULAWESI BARAT;Kelompok Masyarakat;;MAMUJU TENGAH;SULAWESI BARAT;Perbankan;Tidak Patut;Dugaan tidak patut oleh BRI Unit Topoyo dalam memberikan pelayanan kepada Nasabah di Topoyo.;Kantor Perwakilan Sulawesi Barat;7606;7604
5408;28/10/14 00.00;09/12/14 08.21;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Kelompok Masyarakat;;MAMUJU;SULAWESI BARAT;Pendidikan;Penyimpangan Prosedur;Dugaan penyimpangan prosedur oleh Dinas Pendidikan Kabupaten KABUPATEN KOTA MAMUJU terkait pembangunan PAUD Siola di Desa Papalang.;Kantor Perwakilan Sulawesi Barat;7604;7604
5409;28/10/14 00.00;09/12/14 08.30;POLEWALI MANDAR;SULAWESI BARAT;Perorangan/Korban Langsung;;POLEWALI MANDAR;SULAWESI BARAT;Lingkungan Hidup;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan oleh Dinas Kebersihan Kabupaten Polewali Mandar terkait kebersihan kompleks Pasar Wonomulyo padahal setiap penjual di pasar tersebut selalu membayar retribusi kebersihan;Kantor Perwakilan Sulawesi Barat;7602;7604
5410;28/10/14 00.00;09/12/14 08.44;MAJENE;SULAWESI BARAT;Perorangan/Korban Langsung;;MAJENE;SULAWESI BARAT;Pemukiman/Perumahan;Penundaan Berlarut;Dugaan penundaan berlarut oleh Pemerintah Kabupaten Majene terkait proses penyelesaian bangunan perumahan khusus PNS lingkup Kabupaten Majene yang dijanjikan bulan Juli 2014 padahal pelunasan biaya telah selesai.;Kantor Perwakilan Sulawesi Barat;7601;7604
5411;28/10/14 00.00;09/12/14 08.52;MAJENE;SULAWESI BARAT;Keluarga Korban;;MAMUJU;SULAWESI BARAT;Kesehatan;Penundaan Berlarut;Dugaan penundaan berlarut oleh ketua ikatan bidan indonesia (IBI) Sulbar terkait proses pelatihan asuhan persalinan normal (APN) yang belum jelas pelaksanaannya.;Kantor Perwakilan Sulawesi Barat;7604;7604
5412;28/10/14 00.00;09/12/14 09.03;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Keluarga Korban;;MAMUJU;SULAWESI BARAT;Agama;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan dalam hal kabersihan tempat wudhu dan toilet serta ketersediaan air bersih di masjid raya suada mauju.;Kantor Perwakilan Sulawesi Barat;7604;7604
5413;28/10/14 00.00;09/12/14 09.10;POLEWALI MANDAR;SULAWESI BARAT;Keluarga Korban;;POLEWALI MANDAR;SULAWESI BARAT;Administrasi Kependudukan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan permintaan uang kepada masyarakat dalam pengurusan berkas akta nikah di kelurahan sidodadi wonomulyo.;Kantor Perwakilan Sulawesi Barat;7602;7604
5414;28/10/14 00.00;09/12/14 09.13;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Keluarga Korban;;MAMUJU;SULAWESI BARAT;Listrik;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan oleh PLN Kuo di Dusun Mukti Tama dan pemadaman yang tidak disosialisasikan serta pembayaran mangalami kenaikan.;Kantor Perwakilan Sulawesi Barat;7604;7604
5415;28/10/14 00.00;09/12/14 09.18;POLEWALI MANDAR;SULAWESI BARAT;Keluarga Korban;;POLEWALI MANDAR;SULAWESI BARAT;Kesehatan;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan dan permintaan sejumlah uang oleh pihak Bidan Desa Sumberjo terkait pelayanan pasien.;Kantor Perwakilan Sulawesi Barat;7602;7604
5416;28/10/14 00.00;10/12/14 18.21;KOTA BANDUNG;JAWA BARAT;Perorangan/Korban Langsung;Kepala;KOTA BANDUNG;JAWA BARAT;Pertanahan;Tidak Memberikan Pelayanan;Pelapor mengajukan permohonan pembuatan sertipikat ke Kantor Pertanahan Kota Bandung namun tidak dilayani dengan baik karena menurut Terlapor tanah tersebut milik PT. KAI;Kantor Perwakilan Jawa Barat;3273;3273
5417;28/10/14 00.00;11/12/14 09.15;KOTA BANDUNG;JAWA BARAT;Perorangan/Korban Langsung;lurah;KOTA BANDUNG;JAWA BARAT;Pertanahan;Penyalahgunaan Wewenang;Lurah Pasirendah turut serta dalam pemagaran dan atau pembongkaran yang dilakukan oleh Bukopin;Kantor Perwakilan Jawa Barat;3273;3273
5418;28/10/14 00.00;11/12/14 09.42;KOTA JAKARTA PUSAT;DKI JAKARTA;Perorangan/Korban Langsung;kepala;BOGOR;JAWA BARAT;Ketenagakerjaan;Penundaan Berlarut;pengaduan atas lambannya kinerja dinas sosial, tenaga kerja, dan transmigrasi kabupaten bogor;Kantor Perwakilan Jawa Barat;3201;3273
5419;29/10/14 00.00;30/10/14 07.57;TIMOR TENGAH UTARA;NUSA TENGGARA TIMUR;Lembaga Swadaya Masyarakat;Plt.Kadis Kesehatan TTU;TIMOR TENGAH UTARA;NUSA TENGGARA TIMUR;Kesehatan;Tidak Kompeten;Dugaan terkait dengan ketiadaan obat di RSUD Kefamenanu dan alat kesehatan habis terpakai sejak bulan Januari 2014 hingga saat ini dan upaya pencegahan penyakit bahaya rokok dalam melindungi perokok pasif dan kesehatan lingkungan;Kantor Perwakilan Nusa Tenggara Timur;5305;5371
5420;29/10/14 00.00;30/10/14 08.30;KOTA KUPANG;NUSA TENGGARA TIMUR;Media;Manager PLN Cabang Soe;TIMOR TENGAH SELATAN;NUSA TENGGARA TIMUR;Listrik;Penyimpangan Prosedur;Dugaan terkait kasus pembongkaran paska meteran warga  oleh pihak PLN Cabang Soe, agar segera gunakan meteran pulsa  di Desa linamnutu, Kecamatan Amanuban Selatan,Kabupaten Timor Tengah Selatan.;Kantor Perwakilan Nusa Tenggara Timur;5304;5371
5421;29/10/14 00.00;30/10/14 10.36;KOTA BANDAR LAMPUNG;LAMPUNG;Inisiatif Investigasi;;TANGGAMUS;LAMPUNG;Administrasi Kependudukan;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan mengenai informasi jangka waktu perbaikan dan pelayanan alternatif atas terhentinya perekaman E-KTP karena gangguan koneksi internet oleh Dinas Kependudukan dan Catatan Sipil Kabupaten Tanggamus;Kantor Perwakilan Lampung;1802;1871
5422;29/10/14 00.00;30/10/14 10.48;KOTA BANDAR LAMPUNG;LAMPUNG;Inisiatif Investigasi;;MESUJI;LAMPUNG;Kepegawaian;Penundaan Berlarut;Dugaan penundaan berlarut pembayaran gaji pegawai honor oleh Badan Penanggulangan Bencana Daerah (BPBD) Kabupaten Mesuji ;Kantor Perwakilan Lampung;1811;1871
5423;29/10/14 00.00;30/10/14 11.13;KOTA BANDAR LAMPUNG;LAMPUNG;Inisiatif Investigasi;;KOTA BANDAR LAMPUNG;LAMPUNG;Informasi Publik;Penyimpangan Prosedur;Dugaan tidak kompeten dalam memberikan informasi pemadaman listrik mengenai terjadinya ganguan pada PLTU Tarahan Unit 3 dan 4, mulai 28 Oktober – 4 November 2014 di wilayah provinsi Lampung;Kantor Perwakilan Lampung;1871;1871
5424;29/10/14 00.00;31/10/14 10.38;KOTA PANGKALPINANG;KEPULAUAN BANGKA BELITUNG;Perorangan/Korban Langsung;Kepala Dinas;KOTA PANGKALPINANG;KEPULAUAN BANGKA BELITUNG;Ketenagakerjaan;Tidak Memberikan Pelayanan;Dugaan tidak memberikan layanan  oleh Dinas Sosial Tenaga Kerja Kota Pangkalpinang terkait Laporan pemberhentian dan Hak-hak Pelapor selaku tenaga kerja Perusahaan Sumber Bangka ;Kantor Perwakilan Kepulauan Bangka Belitung;;1971
5425;29/10/14 00.00;03/11/14 08.50;KOTA MANADO;SULAWESI UTARA;Perorangan/Korban Langsung;Kepala;KOTA MANADO;SULAWESI UTARA;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan permintaan uang tidak resmi yang dilakukan oleh SD Negeri 58 Manado terhadap para siswa dimana pembagian dana BOS pada siswa miskin tidak merata, para guru menjual macam-macam jualan di sekolah, Kepala Sekolah selalu datang terlambat, setiap siswa ;Kantor Perwakilan Sulawesi Utara;7171;7171
5426;29/10/14 00.00;05/11/14 17.24;KOTA PEMATANGSIANTAR;SUMATERA UTARA;Kelompok Masyarakat;;SIMALUNGUN;SUMATERA UTARA;Pertanahan;Penundaan Berlarut;Belum adanya penyelesaian atas tanah milik panitia 12 Afdeling III Martoba;Kantor Perwakilan Sumatera Utara;1209;1275
5427;29/10/14 00.00;14/11/14 08.51;KOTA JAMBI;JAMBI;Perorangan/Korban Langsung;;KOTA JAMBI;JAMBI;Perijinan (PTSP);Penyimpangan Prosedur;Dugaan penyimpangan prosedur oleh BPTSP Kota Jambi yang mengharuskan Pelapor melampirkan persyaratan surat keterangan karyawan sudah terdaftar sebagai peserta BPJS dari kantor BPJS Jambi untuk pengurusan izin Pelapor. ;Kantor Perwakilan Jambi;1571;1571
5428;29/10/14 00.00;09/12/14 09.26;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Keluarga Korban;;MAMUJU;SULAWESI BARAT;Kepolisian;Penundaan Berlarut;Dugaan penundaan berlarut oleh Polres KABUPATEN KOTA MAMUJU terkait pemalsuan ijazah atas nama Hj. salmah Y. Andi Arah arif.;Kantor Perwakilan Sulawesi Barat;7604;7604
5429;29/10/14 00.00;09/12/14 09.35;KABUPATEN KOTA MAMUJU TENGAH;SULAWESI BARAT;Keluarga Korban;;MAMUJU TENGAH;SULAWESI BARAT;Perhubungan/Infrastruktur;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan permintaan uang oleh Dinas Perhubunga Kabupaten KABUPATEN KOTA MAMUJU Tengah (check point) di Daerah Tobadak Kabupaten KABUPATEN KOTA MAMUJU Tengah.;Kantor Perwakilan Sulawesi Barat;7606;7604
5430;29/10/14 00.00;09/12/14 10.02;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Keluarga Korban;;MAMUJU;SULAWESI BARAT;Kepolisian;Penundaan Berlarut;Dugaan penundaan berlarut oleh pihak SAMSAT KABUPATEN KOTA MAMUJU terkait STNK dan Plat Nomor;Kantor Perwakilan Sulawesi Barat;7604;7604
5431;29/10/14 00.00;09/12/14 10.27;KABUPATEN KOTA MAMUJU UTARA;SULAWESI BARAT;Keluarga Korban;;MAMUJU UTARA;SULAWESI BARAT;Administrasi Kependudukan;Penundaan Berlarut;Dugaan penundaan berlarut terkait pembuatan kartu keluarga oleh pihak Dinas kependudukan dan Catatan Sipil;Kantor Perwakilan Sulawesi Barat;7605;7604
5432;29/10/14 00.00;09/12/14 11.51;POLEWALI MANDAR;SULAWESI BARAT;Keluarga Korban;;MAMASA;SULAWESI BARAT;Pendidikan;Penyimpangan Prosedur;Dugaan penyimpangan prosedur oleh Dinas Pendidikan Kabuapten Mamasa terkait Dana Terpencil di Kabupaten Mamasa.;Kantor Perwakilan Sulawesi Barat;7603;7604
5433;29/10/14 00.00;09/12/14 12.34;KABUPATEN KOTA MAMUJU UTARA;SULAWESI BARAT;Keluarga Korban;;MAMUJU UTARA;SULAWESI BARAT;Administrasi Kependudukan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan permintaan uang oleh Dinas Kependudukan dan Catatan Sipil Kabupaten KABUPATEN KOTA MAMUJU Utara terkait pembuatan akta kelahiran. ;Kantor Perwakilan Sulawesi Barat;7605;7604
5434;29/10/14 00.00;09/12/14 13.07;POLEWALI MANDAR;SULAWESI BARAT;Keluarga Korban;;POLEWALI MANDAR;SULAWESI BARAT;Administrasi Kependudukan;Penundaan Berlarut;Dugaan penundaan berlarut oleh Kelurahan Sidodadi terkait pembuatan KTP warga Kelurahan Sidodadi. ;Kantor Perwakilan Sulawesi Barat;7602;7604
5435;29/10/14 00.00;09/12/14 13.16;POLEWALI MANDAR;SULAWESI BARAT;Keluarga Korban;;POLEWALI MANDAR;SULAWESI BARAT;Pertanian;Berpihak;Dugaan keberpihakan Kepala Desa Sugiwaras dalam pembagian hewan ternak dari Dinas Pertanian dan Peternakan Kabupaten Polewali Mandar.;Kantor Perwakilan Sulawesi Barat;7602;7604
5436;29/10/14 00.00;09/12/14 13.27;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Keluarga Korban;;MAMUJU;SULAWESI BARAT;Kepolisian;Penundaan Berlarut;Dugaan penundaan berlarut oleh Pihak SAMSAT KABUPATEN KOTA MAMUJU terkait pembuatan plat nomor kendaraan bermotor.;Kantor Perwakilan Sulawesi Barat;7604;7604
5437;29/10/14 00.00;09/12/14 13.39;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Keluarga Korban;;MAMUJU;SULAWESI BARAT;Perhubungan/Infrastruktur;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan terkait pengaduan kerusakan jalan di jl. Soekarno Hatta Kabupaten KABUPATEN KOTA MAMUJU.;Kantor Perwakilan Sulawesi Barat;7604;7604
5438;29/10/14 00.00;09/12/14 13.53;KABUPATEN KOTA MAMUJU TENGAH;SULAWESI BARAT;Keluarga Korban;;MAMUJU TENGAH;SULAWESI BARAT;Administrasi Kependudukan;Penundaan Berlarut;Dugaan penundaan berlarut oleh pihak Dinas Kependudukan dan Catatan Sipil Pasangkayu terkait E-KTP;Kantor Perwakilan Sulawesi Barat;7606;7604
5439;29/10/14 00.00;09/12/14 15.12;KABUPATEN KOTA MAMUJU UTARA;SULAWESI BARAT;Keluarga Korban;;MAMUJU UTARA;SULAWESI BARAT;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan permintaan uang oleh SD Inpres Tanjung Babia dalam penerimaan Dana Bantuan Siswa Miskin (BSM) di SD Inpres Tanjung Babia Kabupaten KABUPATEN KOTA MAMUJU Utara.;Kantor Perwakilan Sulawesi Barat;7605;7604
5440;30/10/14 00.00;30/10/14 12.12;BINTAN;KEPULAUAN RIAU;Organisasi Profesi;Kepala Dinas Sosial Tenaga Kerja dan Transmigrasi Kabupaten Boyolali;BOYOLALI;JAWA TENGAH;Ketenagakerjaan;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan dengan maksimal 0leh Kepala Dinsosnakertrans Kabupaten Boyolali terkait laporan Serikat Pekerja PT. Cartini Lingerie Indonesia melalui surat Nomor : 07/SP-PT.CLI/VIII/2014;Kantor Perwakilan Jawa Tengah;3309;3374
5441;30/10/14 00.00;30/10/14 12.26;KUDUS;JAWA TENGAH;Kelompok Masyarakat;Bupati Kudus;KUDUS;JAWA TENGAH;Perijinan (PTSP);Penundaan Berlarut;Dugaan penundaan berlarut oleh Pemerintah Kab. Kudus  terkait penanganan permasalahan keberatan warga RT.03/RW.06 Desa Golan Tepus mengenai pembangunan Tower oleh PT. Protalindo;Kantor Perwakilan Jawa Tengah;3319;3374
5442;30/10/14 00.00;30/10/14 13.56;KUPANG;NUSA TENGGARA TIMUR;Perorangan/Korban Langsung;Kadis PPO Prov NTT;KUPANG;NUSA TENGGARA TIMUR;Pendidikan;Penundaan Berlarut;Dugaan Penundaan berlarut pembayaran honor guru SLB di Kabupaten Kupang. Pelapor menyampaikan laporanya bahwah sudah 10 bulan mengajar belum mendapatkan gaji honor;Kantor Perwakilan Nusa Tenggara Timur;5303;5371
